year;nationality;gender;permits_granted;resident_count;source_id;source
2015;África do Sul;Feminino;54;358;F001 / F002;SEF + AIMA — combinado
2015;África do Sul;Masculino;55;277;F001 / F002;SEF + AIMA — combinado
2015;Áustria;Feminino;61;296;F001 / F002;SEF + AIMA — combinado
2015;Áustria;Masculino;55;311;F001 / F002;SEF + AIMA — combinado
2015;Índia;Feminino;346;2113;F001 / F002;SEF + AIMA — combinado
2015;Índia;Masculino;775;4822;F001 / F002;SEF + AIMA — combinado
2016;Afeganistão;Feminino;1;13;F001 / F002;SEF + AIMA — combinado
2016;Afeganistão;Masculino;4;25;F001 / F002;SEF + AIMA — combinado
2016;Albânia;Feminino;7;26;F001 / F002;SEF + AIMA — combinado
2016;Albânia;Masculino;5;21;F001 / F002;SEF + AIMA — combinado
2016;Alemanha;Feminino;766;4888;F001 / F002;SEF + AIMA — combinado
2016;Alemanha;Masculino;821;5142;F001 / F002;SEF + AIMA — combinado
2016;Andorra;Feminino;3;3;F001 / F002;SEF + AIMA — combinado
2016;Andorra;Masculino;4;6;F001 / F002;SEF + AIMA — combinado
2016;Angola;Feminino;742;9203;F001 / F002;SEF + AIMA — combinado
2016;Angola;Masculino;737;7791;F001 / F002;SEF + AIMA — combinado
2016;Apátrida;Feminino;4;6;F001 / F002;SEF + AIMA — combinado
2016;Apátrida;Masculino;2;6;F001 / F002;SEF + AIMA — combinado
2016;Argentina;Feminino;11;226;F001 / F002;SEF + AIMA — combinado
2016;Argentina;Masculino;26;212;F001 / F002;SEF + AIMA — combinado
2016;Argélia;Feminino;22;134;F001 / F002;SEF + AIMA — combinado
2016;Argélia;Masculino;22;181;F001 / F002;SEF + AIMA — combinado
2016;Arménia;Feminino;5;49;F001 / F002;SEF + AIMA — combinado
2016;Arménia;Masculino;7;40;F001 / F002;SEF + AIMA — combinado
2016;Arábia Saudita;Feminino;34;45;F001 / F002;SEF + AIMA — combinado
2016;Arábia Saudita;Masculino;38;53;F001 / F002;SEF + AIMA — combinado
2016;Austrália;Feminino;19;149;F001 / F002;SEF + AIMA — combinado
2016;Austrália;Masculino;25;149;F001 / F002;SEF + AIMA — combinado
2016;Azerbaijão;Feminino;2;18;F001 / F002;SEF + AIMA — combinado
2016;Azerbaijão;Masculino;4;17;F001 / F002;SEF + AIMA — combinado
2016;Bahamas;Feminino;0;0;F001 / F002;SEF + AIMA — combinado
2016;Bahamas;Masculino;1;1;F001 / F002;SEF + AIMA — combinado
2016;Bahrein;Feminino;0;1;F001 / F002;SEF + AIMA — combinado
2016;Bahrein;Masculino;1;10;F001 / F002;SEF + AIMA — combinado
2016;Bangladesh;Feminino;155;490;F001 / F002;SEF + AIMA — combinado
2016;Bangladesh;Masculino;282;2309;F001 / F002;SEF + AIMA — combinado
2016;Barbados;Feminino;0;4;F001 / F002;SEF + AIMA — combinado
2016;Barbados;Masculino;0;1;F001 / F002;SEF + AIMA — combinado
2016;Belize;Feminino;0;3;F001 / F002;SEF + AIMA — combinado
2016;Belize;Masculino;0;3;F001 / F002;SEF + AIMA — combinado
2016;Benin;Feminino;0;1;F001 / F002;SEF + AIMA — combinado
2016;Benin;Masculino;0;11;F001 / F002;SEF + AIMA — combinado
2016;Bermudas;Feminino;0;1;F001 / F002;SEF + AIMA — combinado
2016;Bermudas;Masculino;0;2;F001 / F002;SEF + AIMA — combinado
2016;Bielorrússia;Feminino;20;412;F001 / F002;SEF + AIMA — combinado
2016;Bielorrússia;Masculino;13;214;F001 / F002;SEF + AIMA — combinado
2016;Bolívia;Feminino;9;78;F001 / F002;SEF + AIMA — combinado
2016;Bolívia;Masculino;6;26;F001 / F002;SEF + AIMA — combinado
2016;Botswana;Feminino;0;3;F001 / F002;SEF + AIMA — combinado
2016;Botswana;Masculino;0;1;F001 / F002;SEF + AIMA — combinado
2016;Brasil;Feminino;4063;50313;F001 / F002;SEF + AIMA — combinado
2016;Brasil;Masculino;2996;30938;F001 / F002;SEF + AIMA — combinado
2016;Bulgária;Feminino;502;3530;F001 / F002;SEF + AIMA — combinado
2016;Bulgária;Masculino;355;3489;F001 / F002;SEF + AIMA — combinado
2016;Burkina Faso;Feminino;1;5;F001 / F002;SEF + AIMA — combinado
2016;Burkina Faso;Masculino;3;12;F001 / F002;SEF + AIMA — combinado
2016;Burundi;Feminino;0;2;F001 / F002;SEF + AIMA — combinado
2016;Burundi;Masculino;0;4;F001 / F002;SEF + AIMA — combinado
2016;Butão;Feminino;1;2;F001 / F002;SEF + AIMA — combinado
2016;Butão;Masculino;1;1;F001 / F002;SEF + AIMA — combinado
2016;Bélgica;Feminino;272;1315;F001 / F002;SEF + AIMA — combinado
2016;Bélgica;Masculino;322;1538;F001 / F002;SEF + AIMA — combinado
2016;Bósnia e Herzegovina;Feminino;1;38;F001 / F002;SEF + AIMA — combinado
2016;Bósnia e Herzegovina;Masculino;2;16;F001 / F002;SEF + AIMA — combinado
2016;Cabo Verde;Feminino;1067;19679;F001 / F002;SEF + AIMA — combinado
2016;Cabo Verde;Masculino;924;16899;F001 / F002;SEF + AIMA — combinado
2016;Camarões;Feminino;11;51;F001 / F002;SEF + AIMA — combinado
2016;Camarões;Masculino;42;118;F001 / F002;SEF + AIMA — combinado
2016;Camboja;Feminino;4;12;F001 / F002;SEF + AIMA — combinado
2016;Camboja;Masculino;0;7;F001 / F002;SEF + AIMA — combinado
2016;Canadá;Feminino;37;343;F001 / F002;SEF + AIMA — combinado
2016;Canadá;Masculino;39;395;F001 / F002;SEF + AIMA — combinado
2016;Cazaquistão;Feminino;21;308;F001 / F002;SEF + AIMA — combinado
2016;Cazaquistão;Masculino;14;220;F001 / F002;SEF + AIMA — combinado
2016;Chade;Feminino;0;2;F001 / F002;SEF + AIMA — combinado
2016;Chade;Masculino;0;2;F001 / F002;SEF + AIMA — combinado
2016;Chile;Feminino;21;123;F001 / F002;SEF + AIMA — combinado
2016;Chile;Masculino;10;93;F001 / F002;SEF + AIMA — combinado
2016;China;Feminino;1497;11189;F001 / F002;SEF + AIMA — combinado
2016;China;Masculino;1342;11314;F001 / F002;SEF + AIMA — combinado
2016;Chipre;Feminino;9;16;F001 / F002;SEF + AIMA — combinado
2016;Chipre;Masculino;8;13;F001 / F002;SEF + AIMA — combinado
2016;Colômbia;Feminino;57;569;F001 / F002;SEF + AIMA — combinado
2016;Colômbia;Masculino;46;317;F001 / F002;SEF + AIMA — combinado
2016;Comores;Feminino;0;0;F001 / F002;SEF + AIMA — combinado
2016;Comores;Masculino;0;1;F001 / F002;SEF + AIMA — combinado
2016;Congo;Feminino;13;50;F001 / F002;SEF + AIMA — combinado
2016;Congo;Masculino;12;33;F001 / F002;SEF + AIMA — combinado
2016;Coreia do Sul;Feminino;10;124;F001 / F002;SEF + AIMA — combinado
2016;Coreia do Sul;Masculino;11;91;F001 / F002;SEF + AIMA — combinado
2016;Costa Rica;Feminino;8;38;F001 / F002;SEF + AIMA — combinado
2016;Costa Rica;Masculino;3;23;F001 / F002;SEF + AIMA — combinado
2016;Costa do Marfim;Feminino;11;38;F001 / F002;SEF + AIMA — combinado
2016;Costa do Marfim;Masculino;8;94;F001 / F002;SEF + AIMA — combinado
2016;Croácia;Feminino;36;129;F001 / F002;SEF + AIMA — combinado
2016;Croácia;Masculino;22;93;F001 / F002;SEF + AIMA — combinado
2016;Cuba;Feminino;48;538;F001 / F002;SEF + AIMA — combinado
2016;Cuba;Masculino;41;427;F001 / F002;SEF + AIMA — combinado
2016;Desconhecido;Feminino;1;6;F001 / F002;SEF + AIMA — combinado
2016;Desconhecido;Masculino;0;9;F001 / F002;SEF + AIMA — combinado
2016;Dinamarca;Feminino;60;289;F001 / F002;SEF + AIMA — combinado
2016;Dinamarca;Masculino;89;369;F001 / F002;SEF + AIMA — combinado
2016;Djibuti;Feminino;0;2;F001 / F002;SEF + AIMA — combinado
2016;Djibuti;Masculino;0;3;F001 / F002;SEF + AIMA — combinado
2016;Dominica;Feminino;0;4;F001 / F002;SEF + AIMA — combinado
2016;Dominica;Masculino;0;1;F001 / F002;SEF + AIMA — combinado
2016;Egipto;Feminino;24;87;F001 / F002;SEF + AIMA — combinado
2016;Egipto;Masculino;20;192;F001 / F002;SEF + AIMA — combinado
2016;El Salvador;Feminino;1;17;F001 / F002;SEF + AIMA — combinado
2016;El Salvador;Masculino;3;21;F001 / F002;SEF + AIMA — combinado
2016;Emiratos Árabes Unidos;Feminino;1;2;F001 / F002;SEF + AIMA — combinado
2016;Emiratos Árabes Unidos;Masculino;2;7;F001 / F002;SEF + AIMA — combinado
2016;Equador;Feminino;37;182;F001 / F002;SEF + AIMA — combinado
2016;Equador;Masculino;56;160;F001 / F002;SEF + AIMA — combinado
2016;Eritreia;Feminino;35;37;F001 / F002;SEF + AIMA — combinado
2016;Eritreia;Masculino;132;93;F001 / F002;SEF + AIMA — combinado
2016;Eslováquia;Feminino;37;146;F001 / F002;SEF + AIMA — combinado
2016;Eslováquia;Masculino;25;61;F001 / F002;SEF + AIMA — combinado
2016;Eslovénia;Feminino;22;62;F001 / F002;SEF + AIMA — combinado
2016;Eslovénia;Masculino;16;55;F001 / F002;SEF + AIMA — combinado
2016;Espanha;Feminino;1032;5514;F001 / F002;SEF + AIMA — combinado
2016;Espanha;Masculino;1182;5619;F001 / F002;SEF + AIMA — combinado
2016;Essuatíni;Feminino;0;4;F001 / F002;SEF + AIMA — combinado
2016;Essuatíni;Masculino;0;0;F001 / F002;SEF + AIMA — combinado
2016;Estados Unidos da América;Feminino;227;1305;F001 / F002;SEF + AIMA — combinado
2016;Estados Unidos da América;Masculino;274;1400;F001 / F002;SEF + AIMA — combinado
2016;Estónia;Feminino;33;122;F001 / F002;SEF + AIMA — combinado
2016;Estónia;Masculino;12;35;F001 / F002;SEF + AIMA — combinado
2016;Etiópia;Feminino;3;25;F001 / F002;SEF + AIMA — combinado
2016;Etiópia;Masculino;15;28;F001 / F002;SEF + AIMA — combinado
2016;Filipinas;Feminino;46;526;F001 / F002;SEF + AIMA — combinado
2016;Filipinas;Masculino;35;224;F001 / F002;SEF + AIMA — combinado
2016;Finlândia;Feminino;103;457;F001 / F002;SEF + AIMA — combinado
2016;Finlândia;Masculino;113;541;F001 / F002;SEF + AIMA — combinado
2016;França;Feminino;1642;5288;F001 / F002;SEF + AIMA — combinado
2016;França;Masculino;1833;6005;F001 / F002;SEF + AIMA — combinado
2016;Gabão;Feminino;6;10;F001 / F002;SEF + AIMA — combinado
2016;Gabão;Masculino;2;12;F001 / F002;SEF + AIMA — combinado
2016;Gana;Feminino;6;54;F001 / F002;SEF + AIMA — combinado
2016;Gana;Masculino;14;87;F001 / F002;SEF + AIMA — combinado
2016;Geórgia;Feminino;14;285;F001 / F002;SEF + AIMA — combinado
2016;Geórgia;Masculino;13;332;F001 / F002;SEF + AIMA — combinado
2016;Granada;Feminino;0;2;F001 / F002;SEF + AIMA — combinado
2016;Granada;Masculino;0;2;F001 / F002;SEF + AIMA — combinado
2016;Grécia;Feminino;53;168;F001 / F002;SEF + AIMA — combinado
2016;Grécia;Masculino;54;159;F001 / F002;SEF + AIMA — combinado
2016;Guatemala;Feminino;2;23;F001 / F002;SEF + AIMA — combinado
2016;Guatemala;Masculino;1;20;F001 / F002;SEF + AIMA — combinado
2016;Guiana;Feminino;0;3;F001 / F002;SEF + AIMA — combinado
2016;Guiana;Masculino;1;4;F001 / F002;SEF + AIMA — combinado
2016;Guiné;Feminino;85;420;F001 / F002;SEF + AIMA — combinado
2016;Guiné;Masculino;113;943;F001 / F002;SEF + AIMA — combinado
2016;Guiné Equatorial;Feminino;2;25;F001 / F002;SEF + AIMA — combinado
2016;Guiné Equatorial;Masculino;0;30;F001 / F002;SEF + AIMA — combinado
2016;Guiné-Bissau;Feminino;524;7299;F001 / F002;SEF + AIMA — combinado
2016;Guiné-Bissau;Masculino;427;8354;F001 / F002;SEF + AIMA — combinado
2016;Gâmbia;Feminino;10;41;F001 / F002;SEF + AIMA — combinado
2016;Gâmbia;Masculino;13;110;F001 / F002;SEF + AIMA — combinado
2016;Haiti;Feminino;0;2;F001 / F002;SEF + AIMA — combinado
2016;Haiti;Masculino;2;4;F001 / F002;SEF + AIMA — combinado
2016;Honduras;Feminino;5;21;F001 / F002;SEF + AIMA — combinado
2016;Honduras;Masculino;1;11;F001 / F002;SEF + AIMA — combinado
2016;Hong Kong;Feminino;1;5;F001 / F002;SEF + AIMA — combinado
2016;Hong Kong;Masculino;1;6;F001 / F002;SEF + AIMA — combinado
2016;Hungria;Feminino;52;342;F001 / F002;SEF + AIMA — combinado
2016;Hungria;Masculino;39;178;F001 / F002;SEF + AIMA — combinado
2016;Ilhas Cook;Feminino;0;0;F001 / F002;SEF + AIMA — combinado
2016;Ilhas Cook;Masculino;0;1;F001 / F002;SEF + AIMA — combinado
2016;Ilhas Fiji;Feminino;0;3;F001 / F002;SEF + AIMA — combinado
2016;Ilhas Fiji;Masculino;1;1;F001 / F002;SEF + AIMA — combinado
2016;Ilhas Maurícias;Feminino;3;10;F001 / F002;SEF + AIMA — combinado
2016;Ilhas Maurícias;Masculino;5;12;F001 / F002;SEF + AIMA — combinado
2016;Indonésia;Feminino;16;70;F001 / F002;SEF + AIMA — combinado
2016;Indonésia;Masculino;25;87;F001 / F002;SEF + AIMA — combinado
2016;Iraque;Feminino;52;100;F001 / F002;SEF + AIMA — combinado
2016;Iraque;Masculino;79;128;F001 / F002;SEF + AIMA — combinado
2016;Irlanda;Feminino;92;464;F001 / F002;SEF + AIMA — combinado
2016;Irlanda;Masculino;141;567;F001 / F002;SEF + AIMA — combinado
2016;Irão;Feminino;67;290;F001 / F002;SEF + AIMA — combinado
2016;Irão;Masculino;68;362;F001 / F002;SEF + AIMA — combinado
2016;Islândia;Feminino;6;38;F001 / F002;SEF + AIMA — combinado
2016;Islândia;Masculino;7;28;F001 / F002;SEF + AIMA — combinado
2016;Israel;Feminino;11;63;F001 / F002;SEF + AIMA — combinado
2016;Israel;Masculino;19;72;F001 / F002;SEF + AIMA — combinado
2016;Itália;Feminino;1206;3496;F001 / F002;SEF + AIMA — combinado
2016;Itália;Masculino;1900;5027;F001 / F002;SEF + AIMA — combinado
2016;Iémen;Feminino;0;3;F001 / F002;SEF + AIMA — combinado
2016;Iémen;Masculino;5;15;F001 / F002;SEF + AIMA — combinado
2016;Jamaica;Feminino;0;6;F001 / F002;SEF + AIMA — combinado
2016;Jamaica;Masculino;3;9;F001 / F002;SEF + AIMA — combinado
2016;Japão;Feminino;23;250;F001 / F002;SEF + AIMA — combinado
2016;Japão;Masculino;20;190;F001 / F002;SEF + AIMA — combinado
2016;Jordânia;Feminino;38;78;F001 / F002;SEF + AIMA — combinado
2016;Jordânia;Masculino;52;111;F001 / F002;SEF + AIMA — combinado
2016;Kosovo;Feminino;1;11;F001 / F002;SEF + AIMA — combinado
2016;Kosovo;Masculino;0;10;F001 / F002;SEF + AIMA — combinado
2016;Kuwait;Feminino;0;2;F001 / F002;SEF + AIMA — combinado
2016;Kuwait;Masculino;3;4;F001 / F002;SEF + AIMA — combinado
2016;Laos;Feminino;0;3;F001 / F002;SEF + AIMA — combinado
2016;Laos;Masculino;1;3;F001 / F002;SEF + AIMA — combinado
2016;Lesoto;Feminino;0;3;F001 / F002;SEF + AIMA — combinado
2016;Lesoto;Masculino;0;0;F001 / F002;SEF + AIMA — combinado
2016;Letónia;Feminino;35;251;F001 / F002;SEF + AIMA — combinado
2016;Letónia;Masculino;13;98;F001 / F002;SEF + AIMA — combinado
2016;Libéria;Feminino;0;2;F001 / F002;SEF + AIMA — combinado
2016;Libéria;Masculino;0;11;F001 / F002;SEF + AIMA — combinado
2016;Liechtenstein;Feminino;2;4;F001 / F002;SEF + AIMA — combinado
2016;Liechtenstein;Masculino;3;4;F001 / F002;SEF + AIMA — combinado
2016;Lituânia;Feminino;65;401;F001 / F002;SEF + AIMA — combinado
2016;Lituânia;Masculino;32;184;F001 / F002;SEF + AIMA — combinado
2016;Luxemburgo;Feminino;9;68;F001 / F002;SEF + AIMA — combinado
2016;Luxemburgo;Masculino;18;98;F001 / F002;SEF + AIMA — combinado
2016;Líbano;Feminino;36;87;F001 / F002;SEF + AIMA — combinado
2016;Líbano;Masculino;41;131;F001 / F002;SEF + AIMA — combinado
2016;Líbia;Feminino;8;42;F001 / F002;SEF + AIMA — combinado
2016;Líbia;Masculino;6;54;F001 / F002;SEF + AIMA — combinado
2016;Macau;Feminino;1;1;F001 / F002;SEF + AIMA — combinado
2016;Macau;Masculino;0;1;F001 / F002;SEF + AIMA — combinado
2016;Macedónia do Norte;Feminino;9;22;F001 / F002;SEF + AIMA — combinado
2016;Macedónia do Norte;Masculino;0;11;F001 / F002;SEF + AIMA — combinado
2016;Madagáscar;Feminino;1;7;F001 / F002;SEF + AIMA — combinado
2016;Madagáscar;Masculino;0;0;F001 / F002;SEF + AIMA — combinado
2016;Maldivas;Feminino;0;1;F001 / F002;SEF + AIMA — combinado
2016;Maldivas;Masculino;0;2;F001 / F002;SEF + AIMA — combinado
2016;Mali;Feminino;6;11;F001 / F002;SEF + AIMA — combinado
2016;Mali;Masculino;4;46;F001 / F002;SEF + AIMA — combinado
2016;Malta;Feminino;3;12;F001 / F002;SEF + AIMA — combinado
2016;Malta;Masculino;3;12;F001 / F002;SEF + AIMA — combinado
2016;Malásia;Feminino;5;35;F001 / F002;SEF + AIMA — combinado
2016;Malásia;Masculino;5;25;F001 / F002;SEF + AIMA — combinado
2016;Maláui;Feminino;3;14;F001 / F002;SEF + AIMA — combinado
2016;Maláui;Masculino;1;3;F001 / F002;SEF + AIMA — combinado
2016;Marrocos;Feminino;48;793;F001 / F002;SEF + AIMA — combinado
2016;Marrocos;Masculino;44;783;F001 / F002;SEF + AIMA — combinado
2016;Mauritânia;Feminino;0;4;F001 / F002;SEF + AIMA — combinado
2016;Mauritânia;Masculino;3;21;F001 / F002;SEF + AIMA — combinado
2016;Mianmar;Feminino;2;4;F001 / F002;SEF + AIMA — combinado
2016;Mianmar;Masculino;2;5;F001 / F002;SEF + AIMA — combinado
2016;Moldávia;Feminino;150;3339;F001 / F002;SEF + AIMA — combinado
2016;Moldávia;Masculino;99;2786;F001 / F002;SEF + AIMA — combinado
2016;Mongólia;Feminino;4;19;F001 / F002;SEF + AIMA — combinado
2016;Mongólia;Masculino;0;8;F001 / F002;SEF + AIMA — combinado
2016;Montenegro;Feminino;0;5;F001 / F002;SEF + AIMA — combinado
2016;Montenegro;Masculino;1;7;F001 / F002;SEF + AIMA — combinado
2016;Moçambique;Feminino;176;1602;F001 / F002;SEF + AIMA — combinado
2016;Moçambique;Masculino;166;1246;F001 / F002;SEF + AIMA — combinado
2016;México;Feminino;45;291;F001 / F002;SEF + AIMA — combinado
2016;México;Masculino;36;183;F001 / F002;SEF + AIMA — combinado
2016;Namíbia;Feminino;0;13;F001 / F002;SEF + AIMA — combinado
2016;Namíbia;Masculino;1;3;F001 / F002;SEF + AIMA — combinado
2016;Nepal;Feminino;563;1972;F001 / F002;SEF + AIMA — combinado
2016;Nepal;Masculino;785;3863;F001 / F002;SEF + AIMA — combinado
2016;Nicarágua;Feminino;1;13;F001 / F002;SEF + AIMA — combinado
2016;Nicarágua;Masculino;0;2;F001 / F002;SEF + AIMA — combinado
2016;Nigéria;Feminino;39;177;F001 / F002;SEF + AIMA — combinado
2016;Nigéria;Masculino;82;301;F001 / F002;SEF + AIMA — combinado
2016;Noruega;Feminino;51;258;F001 / F002;SEF + AIMA — combinado
2016;Noruega;Masculino;53;315;F001 / F002;SEF + AIMA — combinado
2016;Nova Zelândia;Feminino;7;23;F001 / F002;SEF + AIMA — combinado
2016;Nova Zelândia;Masculino;4;22;F001 / F002;SEF + AIMA — combinado
2016;Níger;Feminino;0;1;F001 / F002;SEF + AIMA — combinado
2016;Níger;Masculino;0;0;F001 / F002;SEF + AIMA — combinado
2016;Omã;Feminino;0;0;F001 / F002;SEF + AIMA — combinado
2016;Omã;Masculino;0;2;F001 / F002;SEF + AIMA — combinado
2016;Palau;Feminino;0;0;F001 / F002;SEF + AIMA — combinado
2016;Palau;Masculino;0;1;F001 / F002;SEF + AIMA — combinado
2016;Palestina;Feminino;8;32;F001 / F002;SEF + AIMA — combinado
2016;Palestina;Masculino;11;41;F001 / F002;SEF + AIMA — combinado
2016;Panamá;Feminino;4;25;F001 / F002;SEF + AIMA — combinado
2016;Panamá;Masculino;5;7;F001 / F002;SEF + AIMA — combinado
2016;Paquistão;Feminino;158;1042;F001 / F002;SEF + AIMA — combinado
2016;Paquistão;Masculino;310;2133;F001 / F002;SEF + AIMA — combinado
2016;Paraguai;Feminino;9;73;F001 / F002;SEF + AIMA — combinado
2016;Paraguai;Masculino;9;30;F001 / F002;SEF + AIMA — combinado
2016;Países Baixos;Feminino;533;3196;F001 / F002;SEF + AIMA — combinado
2016;Países Baixos;Masculino;632;3644;F001 / F002;SEF + AIMA — combinado
2016;Peru;Feminino;14;176;F001 / F002;SEF + AIMA — combinado
2016;Peru;Masculino;14;108;F001 / F002;SEF + AIMA — combinado
2016;Polónia;Feminino;282;1104;F001 / F002;SEF + AIMA — combinado
2016;Polónia;Masculino;144;472;F001 / F002;SEF + AIMA — combinado
2016;Qatar;Feminino;1;1;F001 / F002;SEF + AIMA — combinado
2016;Qatar;Masculino;0;3;F001 / F002;SEF + AIMA — combinado
2016;Quirguistão;Feminino;0;17;F001 / F002;SEF + AIMA — combinado
2016;Quirguistão;Masculino;1;10;F001 / F002;SEF + AIMA — combinado
2016;Quénia;Feminino;10;47;F001 / F002;SEF + AIMA — combinado
2016;Quénia;Masculino;10;28;F001 / F002;SEF + AIMA — combinado
2016;Reino Unido;Feminino;1402;9185;F001 / F002;SEF + AIMA — combinado
2016;Reino Unido;Masculino;1664;10206;F001 / F002;SEF + AIMA — combinado
2016;República Centro-Africana;Feminino;2;4;F001 / F002;SEF + AIMA — combinado
2016;República Centro-Africana;Masculino;3;4;F001 / F002;SEF + AIMA — combinado
2016;República Checa;Feminino;60;208;F001 / F002;SEF + AIMA — combinado
2016;República Checa;Masculino;25;102;F001 / F002;SEF + AIMA — combinado
2016;República Democrática do Congo;Feminino;9;102;F001 / F002;SEF + AIMA — combinado
2016;República Democrática do Congo;Masculino;15;123;F001 / F002;SEF + AIMA — combinado
2016;República Dominicana;Feminino;9;93;F001 / F002;SEF + AIMA — combinado
2016;República Dominicana;Masculino;7;43;F001 / F002;SEF + AIMA — combinado
2016;Roménia;Feminino;999;13838;F001 / F002;SEF + AIMA — combinado
2016;Roménia;Masculino;1480;16591;F001 / F002;SEF + AIMA — combinado
2016;Ruanda;Feminino;8;19;F001 / F002;SEF + AIMA — combinado
2016;Ruanda;Masculino;1;7;F001 / F002;SEF + AIMA — combinado
2016;Rússia;Feminino;199;2789;F001 / F002;SEF + AIMA — combinado
2016;Rússia;Masculino;115;1494;F001 / F002;SEF + AIMA — combinado
2016;Samoa;Feminino;0;1;F001 / F002;SEF + AIMA — combinado
2016;Samoa;Masculino;0;0;F001 / F002;SEF + AIMA — combinado
2016;Santa Lúcia;Feminino;0;1;F001 / F002;SEF + AIMA — combinado
